,VJ.combi,count.seq,mouseID,analysis_type,filename,path
405,IGHV10-3*01_IGHJ1*03_45_1,3,m11,all_YFP,IGHV10-3-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV10-3-01_IGHJ1-03_45_1.aln.fasta
407,IGHV1-78*01_IGHJ2*01_48_1,3,m11,all_YFP,IGHV1-78-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-78-01_IGHJ2-01_48_1.aln.fasta
408,IGHV1-52*01_IGHJ4*01_48_1,3,m11,all_YFP,IGHV1-52-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-52-01_IGHJ4-01_48_1.aln.fasta
409,IGHV1-20*01_IGHJ4*01_39_1,3,m11,all_YFP,IGHV1-20-01_IGHJ4-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-20-01_IGHJ4-01_39_1.aln.fasta
410,IGHV1-78*01_IGHJ3*01_45_2,3,m11,all_YFP,IGHV1-78-01_IGHJ3-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-78-01_IGHJ3-01_45_2.aln.fasta
316,IGHV1-42*01_IGHJ3*01_39_1,3,m11,all_YFP,IGHV1-42-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-42-01_IGHJ3-01_39_1.aln.fasta
254,IGHV1-9*01_IGHJ4*01_39_2,3,m11,all_YFP,IGHV1-9-01_IGHJ4-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-9-01_IGHJ4-01_39_2.aln.fasta
256,IGHV1-72*01_IGHJ2*01_42_3,3,m11,all_YFP,IGHV1-72-01_IGHJ2-01_42_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-72-01_IGHJ2-01_42_3.aln.fasta
257,IGHV1-72*01_IGHJ2*01_42_5,3,m11,all_YFP,IGHV1-72-01_IGHJ2-01_42_5,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-72-01_IGHJ2-01_42_5.aln.fasta
260,IGHV1-81*01_IGHJ3*01_27_1,3,m11,all_YFP,IGHV1-81-01_IGHJ3-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-81-01_IGHJ3-01_27_1.aln.fasta
249,IGHV8-12*01_IGHJ4*01_27_1,3,m11,all_YFP,IGHV8-12-01_IGHJ4-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV8-12-01_IGHJ4-01_27_1.aln.fasta
224,IGHV2-2*01_IGHJ1*03_45_1,3,m11,all_YFP,IGHV2-2-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV2-2-01_IGHJ1-03_45_1.aln.fasta
220,IGHV5-16*01_IGHJ2*01_33_3,3,m11,all_YFP,IGHV5-16-01_IGHJ2-01_33_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV5-16-01_IGHJ2-01_33_3.aln.fasta
268,IGHV10-3*01_IGHJ2*02_39_1,3,m11,all_YFP,IGHV10-3-01_IGHJ2-02_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV10-3-01_IGHJ2-02_39_1.aln.fasta
269,IGHV1-12*01_IGHJ1*03_42_1,3,m11,all_YFP,IGHV1-12-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-12-01_IGHJ1-03_42_1.aln.fasta
